,Common Opponents Average Score difference,Date,End Score Diff,Map,Map Score Difference,Match ID,Past Encounters Score Difference,Recent Matches Score Difference,Team 1 ID,Team 2 ID,Winner
6322,5.899881750098542,2017-06-08 00:00:00,9,Nuke,3.8499999999999996,2311456,6.0,2.333333333333334,7606,6899,1
6323,5.899881750098542,2017-06-08 00:00:00,5,Cobblestone,-1.7391304347826093,2311456,6.428571428571429,3.0,7606,6899,1
6324,2.301492537313433,2017-06-08 00:00:00,8,Nuke,1.4342105263157894,2311077,,3.333333333333333,5991,5422,1
6325,-1.913456599897278,2017-06-08 00:00:00,5,Cache,-0.310160427807487,2311303,-6.8,-7.0,6673,6211,1
6326,,2017-06-08 00:00:00,2,Nuke,,2311419,,,4643,7882,1
6327,-1.9637931034482758,2017-06-08 00:00:00,4,Nuke,-1.7424242424242422,2311475,,-7.333333333333334,7331,7187,1
6328,-8.2,2017-06-08 00:00:00,5,Nuke,-5.5,2311470,,0.3333333333333339,6431,5479,1
6329,-2.301492537313433,2017-06-08 00:00:00,-2,Cache,-0.4375,2311078,-8.0,-2.333333333333333,5422,5991,0
6330,1.0,2017-06-08 00:00:00,3,Nuke,10.0,2311394,,-0.3333333333333339,6356,7531,1
6331,6.333110591379887,2017-06-08 00:00:00,8,Cache,0.42207792207792316,2311429,1.8,1.6666666666666679,7010,5005,1
6332,,2017-06-08 00:00:00,-7,Nuke,,2311417,,,7558,7924,0
6333,,2017-06-08 00:00:00,2,Nuke,,2311481,,,5680,7974,1
6334,,2017-06-08 00:00:00,8,Nuke,,2311392,,,7882,6792,1
6335,0.8008898776418243,2017-06-08 00:00:00,-2,Mirage,-0.7083333333333339,2311353,,1.0,7145,6094,0
6336,-3.1958228202971686,2017-06-08 00:00:00,-2,Train,-0.10130718954248508,2311076,-0.25,-6.666666666666667,5378,5995,0
6337,1.913456599897278,2017-06-08 00:00:00,-2,Cobblestone,2.5576923076923084,2311304,4.833333333333333,2.333333333333334,6211,6673,0
6338,-2.2666666666666666,2017-06-08 00:00:00,14,Nuke,4.333333333333334,2311393,9.0,1.333333333333334,6431,7105,1
6339,,2017-06-08 00:00:00,8,Nuke,,2311418,,,7878,7961,1
6340,3.332035595105673,2017-06-08 00:00:00,-7,Nuke,0.7727272727272734,2311473,1.6666666666666667,5.333333333333332,4602,4501,0
6341,0.06018518518518523,2017-06-08 00:00:00,-5,Cache,-0.5833333333333339,2311430,-1.7,8.0,6673,6290,0
6342,0.9374120956399438,2017-06-08 00:00:00,-5,Mirage,0.9333333333333336,2311079,2.0,7.0,6667,4494,0
6343,,2017-06-08 00:00:00,5,Nuke,,2311426,,,7218,7967,1
6344,,2017-06-08 00:00:00,11,Nuke,,2311405,,,7892,7371,1
6345,,2017-06-08 00:00:00,5,Mirage,,2311405,,,7892,7371,1
6346,-1.947901999436778,2017-06-08 00:00:00,-4,Train,0.08441558441558428,2311434,-0.5,-5.333333333333334,5005,6673,0
6347,-1.947901999436778,2017-06-08 00:00:00,-9,Inferno,-1.5888888888888886,2311434,-1.6666666666666667,-4.666666666666666,5005,6673,0
6348,-0.1206896551724137,2017-06-08 00:00:00,9,Nuke,12.5,2311451,,1.666666666666666,7212,7906,1
6349,2.5,2017-06-08 00:00:00,15,Nuke,3.1999999999999993,2311479,,4.333333333333334,7212,6161,1
6350,7.0,2017-06-08 00:00:00,5,Cache,-2.333333333333334,2311455,,-2.0,7660,6898,1
6351,7.0,2017-06-08 00:00:00,5,Mirage,-1.5714285714285712,2311455,5.0,1.666666666666666,7660,6898,1
6352,,2017-06-09 00:00:00,-13,Mirage,,2311497,,,7976,6474,0
6353,,2017-06-09 00:00:00,-10,Inferno,,2311497,,,7976,6474,0
6354,4.5,2017-06-09 00:00:00,2,Nuke,0.0,2311360,,-0.6666666666666661,7020,7797,1
6355,4.5,2017-06-09 00:00:00,-5,Train,-1.0,2311360,2.0,0.0,7020,7797,0
6356,4.5,2017-06-09 00:00:00,-6,Inferno,-4.199999999999999,2311360,-1.5,0.3333333333333339,7020,7797,0
6357,,2017-06-09 00:00:00,-3,Mirage,3.9333333333333336,2311361,,-0.9999999999999982,7898,7797,0
6358,,2017-06-09 00:00:00,8,Nuke,-13.8,2311361,-3.0,-1.0,7898,7797,1
6359,,2017-06-09 00:00:00,4,Cobblestone,12.0,2311361,2.5,1.666666666666666,7898,7797,1
6360,-1.0407608695652173,2017-06-09 00:00:00,3,Nuke,-8.4,2311395,-5.0,-3.333333333333334,7616,4643,1
6361,-8.0,2017-06-09 00:00:00,12,Overpass,2.0,2311437,,6.0,4773,7557,1
6362,-8.0,2017-06-09 00:00:00,2,Train,3.8000000000000007,2311437,12.0,4.333333333333334,4773,7557,1
6363,-1.65,2017-06-09 00:00:00,8,Cache,5.0,2311506,-1.0,2.333333333333334,6419,6417,1
6364,0.87544014084507,2017-06-09 00:00:00,12,Mirage,1.1911111111111108,2311509,2.0,2.0,4863,7606,1
6365,0.87544014084507,2017-06-09 00:00:00,6,Cobblestone,0.7554347826086953,2311509,2.769230769230769,6.0,4863,7606,1
6366,3.9523460410557187,2017-06-09 00:00:00,3,Cobblestone,2.323333333333334,2311503,4.571428571428571,-6.0,7606,7716,1
6367,3.9523460410557187,2017-06-09 00:00:00,-3,Mirage,0.865384615384615,2311503,4.375,-5.0,7606,7716,0
6368,3.9523460410557187,2017-06-09 00:00:00,2,Overpass,-3.1111111111111107,2311503,3.5555555555555554,-2.0,7606,7716,1
6369,-2.5,2017-06-09 00:00:00,-4,Train,2.25,2311498,,-0.3333333333333339,7567,6474,0
6370,-2.5,2017-06-09 00:00:00,-9,Inferno,1.166666666666666,2311498,-4.0,-2.333333333333332,7567,6474,0
6371,1.812987012987013,2017-06-09 00:00:00,4,Mirage,-1.9754385964912284,2311436,1.3333333333333333,-9.0,5752,5974,1
6372,1.1089324618736383,2017-06-09 00:00:00,9,Inferno,2.166666666666666,2311504,4.428571428571429,2.666666666666666,6417,6420,1
6373,0.34259259259259256,2017-06-09 00:00:00,-6,Mirage,-1.7173913043478262,2311495,-8.0,-2.0,7660,4863,0
6374,0.34259259259259256,2017-06-09 00:00:00,-2,Cobblestone,1.791666666666666,2311495,-7.333333333333333,-2.0,7660,4863,0
6375,4.0,2017-06-09 00:00:00,2,Mirage,-0.8499999999999996,2311359,,1.0,7367,7898,1
6376,6.8,2017-06-09 00:00:00,5,Cache,6.2857142857142865,2311505,7.5,9.0,6419,7440,1
6377,,2017-06-09 00:00:00,-6,Nuke,,2311396,,,7924,7965,0
6378,1.6666666666666667,2017-06-09 00:00:00,-6,Cobblestone,1.416666666666666,2311357,7.0,-2.666666666666666,7020,7367,0
6379,-0.32539682539682546,2017-06-09 00:00:00,2,Cobblestone,-0.12142857142857189,2311435,2.0,-6.333333333333332,6290,6673,1
6380,-0.32539682539682546,2017-06-09 00:00:00,2,Train,0.30555555555555536,2311435,2.0,-4.999999999999998,6290,6673,1
6381,0.3774099318403116,2017-06-09 00:00:00,7,Cache,0.47499999999999964,2311432,-3.25,4.666666666666666,5974,7557,1
6382,0.5842911877394639,2017-06-09 00:00:00,3,Nuke,5.25,2311507,4.4,0.0,6418,6419,1
6383,-5.0,2017-06-09 00:00:00,-3,Cobblestone,-8.0,2311358,-3.0,-3.333333333333334,7797,7898,0
6384,-3.583333333333333,2017-06-09 00:00:00,15,Train,-4.166666666666666,2311431,,-6.0,5752,4773,1
6385,,2017-06-09 00:00:00,-8,Nuke,,2311476,,,7878,7879,0
6386,-2.4722222222222223,2017-06-10 00:00:00,4,Overpass,-2.916666666666666,2311438,,3.666666666666666,5974,4773,1
6387,-2.4722222222222223,2017-06-10 00:00:00,9,Mirage,-2.25,2311438,4.0,5.0,5974,4773,1
6388,0.6666666666666667,2017-06-10 00:00:00,8,Train,0.6624999999999996,2311366,,0.33333333333333215,7145,7367,1
6389,0.6666666666666667,2017-06-10 00:00:00,5,Mirage,0.5151515151515138,2311366,8.0,2.9999999999999982,7145,7367,1
6390,,2017-06-10 00:00:00,-5,Nuke,10.5,2311510,,-1.0,7613,7933,0
6391,,2017-06-10 00:00:00,-8,Mirage,-0.3125,2311510,-5.0,-1.666666666666666,7613,7933,0
6392,,2017-06-10 00:00:00,11,Mirage,0.0,2311513,,0.3333333333333339,7790,7823,1
6393,,2017-06-10 00:00:00,-8,Cobblestone,-15.666666666666666,2311513,11.0,3.666666666666666,7790,7823,0
6394,,2017-06-10 00:00:00,-16,Cache,0.0,2311513,1.5,1.0,7790,7823,0
6395,,2017-06-10 00:00:00,7,Cache,-0.3333333333333339,2311512,1.3333333333333333,3.333333333333334,7168,7908,1
6396,,2017-06-10 00:00:00,8,Train,12.0,2311512,2.75,5.666666666666666,7168,7908,1
6397,-0.43589743589743585,2017-06-10 00:00:00,-6,Overpass,2.5,2311500,8.0,3.0,6474,7606,0
6398,-0.43589743589743585,2017-06-10 00:00:00,-4,Cobblestone,0.3205128205128194,2311500,3.3333333333333335,1.0,6474,7606,0
6399,0.0,2017-06-10 00:00:00,11,Cache,-4.333333333333334,2311367,,0.6666666666666661,6094,7898,1
6400,0.0,2017-06-10 00:00:00,12,Nuke,-3.125,2311367,11.0,4.333333333333334,6094,7898,1
6401,0.11244979919678721,2017-06-10 00:00:00,-8,Train,1.9444444444444446,2311441,-4.166666666666667,-3.333333333333334,5752,7010,0
6402,0.11244979919678721,2017-06-10 00:00:00,-7,Cache,2.533333333333333,2311441,-4.714285714285714,-2.666666666666666,5752,7010,0
6403,0.6610022542049594,2017-06-10 00:00:00,5,Overpass,1.4065934065934051,2311440,6.444444444444445,0.0,7010,5974,1
6404,0.6610022542049594,2017-06-10 00:00:00,4,Train,-1.833333333333334,2311440,6.3,1.666666666666666,7010,5974,1
6405,-0.75,2017-06-10 00:00:00,-12,Nuke,1.5,2311368,2.0,3.333333333333332,7367,7898,0
6406,-0.75,2017-06-10 00:00:00,-7,Cobblestone,-3.4000000000000004,2311368,-5.0,-0.666666666666667,7367,7898,0
6407,,2017-06-10 00:00:00,11,Cobblestone,,2311499,,,7606,7976,1
6408,,2017-06-10 00:00:00,12,Cache,,2311499,,,7606,7976,1
6409,-2.4786764705882356,2017-06-10 00:00:00,-7,Mirage,0.2916666666666661,2311439,-5.571428571428571,5.0,6290,5752,0
6410,-2.4786764705882356,2017-06-10 00:00:00,-2,Cache,-1.2469635627530362,2311439,-5.75,2.666666666666666,6290,5752,0
6411,,2017-06-10 00:00:00,-9,Cache,,2311511,,,7940,7952,0
6412,,2017-06-10 00:00:00,-6,Overpass,,2311511,,,7940,7952,0
6413,0.2473118279569893,2017-06-10 00:00:00,-3,Cache,2.0538461538461537,2311369,-2.0,-0.6666666666666661,7145,6094,0
6414,0.2473118279569893,2017-06-10 00:00:00,3,Overpass,1.7833333333333332,2311369,-2.5,-1.0,7145,6094,1
6415,0.2473118279569893,2017-06-10 00:00:00,11,Mirage,-0.7529411764705891,2311369,-0.6666666666666666,0.0,7145,6094,1
6416,,2017-06-11 00:00:00,6,Mirage,,2311516,,,7979,7981,1
6417,,2017-06-11 00:00:00,-3,Cobblestone,,2311516,,,7979,7981,0
6418,,2017-06-11 00:00:00,2,Inferno,,2311516,,,7979,7981,1
6419,,2017-06-11 00:00:00,-3,Cobblestone,,2311515,,,7980,6396,0
6420,,2017-06-11 00:00:00,3,Overpass,,2311515,,,7980,6396,1
6421,,2017-06-11 00:00:00,12,Cache,,2311515,,,7980,6396,1
6422,0.5274599542334095,2017-06-11 00:00:00,-5,Cache,1.9571428571428573,2311502,,-1.333333333333334,7567,7606,0
6423,0.5274599542334095,2017-06-11 00:00:00,7,Overpass,-0.15584415584415545,2311502,-5.0,-3.0,7567,7606,1
6424,0.5274599542334095,2017-06-11 00:00:00,-3,Mirage,0.5509259259259256,2311502,1.0,-2.333333333333332,7567,7606,0
6425,,2017-06-11 00:00:00,-4,Overpass,,2311538,,,6652,4992,0
6426,,2017-06-11 00:00:00,-4,Cache,,2311538,,,6652,4992,0
6427,-4.071428571428571,2017-06-11 00:00:00,-6,Mirage,-2.036363636363637,2311519,-4.5,-2.333333333333332,7864,6762,0
6428,-4.071428571428571,2017-06-11 00:00:00,-8,Inferno,1.0,2311519,-5.0,-2.333333333333332,7864,6762,0
6429,8.7,2017-06-11 00:00:00,16,Train,17.0,2311501,,8.333333333333334,7567,7976,1
6430,8.7,2017-06-11 00:00:00,13,Inferno,6.666666666666666,2311501,16.0,12.0,7567,7976,1
6431,2.0,2017-06-11 00:00:00,-3,Cache,-2.2272727272727266,2311370,-11.5,-0.3333333333333339,7898,6094,0
6432,2.0,2017-06-11 00:00:00,2,Mirage,0.14545454545454461,2311370,-8.666666666666666,3.666666666666666,7898,6094,1
6433,2.0,2017-06-11 00:00:00,-5,Nuke,-1.2222222222222214,2311370,-6.0,3.333333333333334,7898,6094,0
6434,-2.0,2017-06-11 00:00:00,-7,Cache,-2.5,2311521,,3.666666666666666,7168,7823,0
6435,-2.0,2017-06-11 00:00:00,10,Train,13.333333333333334,2311521,-7.0,-2.333333333333334,7168,7823,1
6436,-2.0,2017-06-11 00:00:00,-5,Cobblestone,-3.75,2311521,1.5,1.0,7168,7823,0
6437,,2017-06-11 00:00:00,4,Inferno,1.5,2311520,,0.0,7933,7952,1
6438,,2017-06-11 00:00:00,3,Overpass,-3.5,2311520,4.0,1.333333333333334,7933,7952,1
6439,,2017-06-11 00:00:00,-2,Nuke,,2311537,,,7875,6855,0
6440,,2017-06-11 00:00:00,-12,Mirage,,2311537,,,7875,6855,0
6441,,2017-06-11 00:00:00,-7,Cobblestone,,2311517,,,7980,7979,0
6442,,2017-06-11 00:00:00,-8,Mirage,-16.0,2311517,-7.0,-0.3333333333333339,7980,7979,0
6443,,2017-06-11 00:00:00,-11,Nuke,,2311424,,,7135,4791,0
6444,,2017-06-11 00:00:00,9,Inferno,,2311541,,,4894,7989,1
6445,,2017-06-11 00:00:00,8,Cache,,2311541,,,4894,7989,1
6446,,2017-06-11 00:00:00,-3,Mirage,1.1999999999999993,2311522,,3.333333333333334,7933,7823,0
6447,,2017-06-11 00:00:00,-9,Inferno,3.0,2311522,-3.0,2.333333333333334,7933,7823,0
6448,1.667595818815331,2017-06-11 00:00:00,4,Inferno,2.412698412698413,2311443,1.7142857142857142,1.666666666666666,5752,5974,1
6449,1.667595818815331,2017-06-11 00:00:00,8,Cache,0.6571428571428584,2311443,2.0,5.333333333333334,5752,5974,1
6450,,2017-06-11 00:00:00,10,Overpass,,2311536,,,7677,7987,1
6451,,2017-06-11 00:00:00,3,Cobblestone,,2311536,,,7677,7987,1
6452,-0.18823529411764683,2017-06-11 00:00:00,-11,Mirage,1.8137254901960773,2311444,5.0,-1.0,7010,5752,0
6453,-0.18823529411764683,2017-06-11 00:00:00,9,Inferno,0.05263157894736814,2311444,3.2222222222222223,-3.666666666666666,7010,5752,1
6454,-0.18823529411764683,2017-06-11 00:00:00,-11,Cache,-2.18452380952381,2311444,3.8,-0.6666666666666661,7010,5752,0
6455,-1.0014064697609002,2017-06-11 00:00:00,-3,Train,-0.21052631578947256,2311442,-1.6,3.333333333333334,6290,5974,0
6456,-1.0014064697609002,2017-06-11 00:00:00,-2,Cache,-0.24675324675324717,2311442,-1.7272727272727273,1.0,6290,5974,0
6457,-3.8482142857142856,2017-06-11 00:00:00,5,Mirage,-2.26923076923077,2310732,,-5.0,7218,7212,1
6458,-3.8482142857142856,2017-06-11 00:00:00,-10,Nuke,-0.08333333333333215,2310732,5.0,-0.6666666666666679,7218,7212,0
6459,,2017-06-11 00:00:00,-3,Cobblestone,,2311518,,,7397,7982,0
6460,,2017-06-11 00:00:00,11,Train,,2311518,,,7397,7982,1
6461,,2017-06-11 00:00:00,2,Nuke,,2311518,,,7397,7982,1
6462,3.0714285714285716,2017-06-11 00:00:00,-5,Mirage,-1.4868421052631575,2311540,9.5,2.0,7397,6762,0
6463,3.0714285714285716,2017-06-11 00:00:00,11,Nuke,4.963636363636363,2311540,4.666666666666667,-1.666666666666666,7397,6762,1
6464,3.0714285714285716,2017-06-11 00:00:00,13,Cobblestone,-0.4234234234234222,2311540,6.25,2.0,7397,6762,1
6465,,2017-06-11 00:00:00,3,Overpass,,2311539,,,7691,7988,1
6466,,2017-06-11 00:00:00,5,Mirage,,2311539,,,7691,7988,1
6467,,2017-06-11 00:00:00,10,Nuke,,2311535,,,6758,7986,1
6468,,2017-06-11 00:00:00,5,Overpass,,2311535,,,6758,7986,1
6469,0.10842293906810041,2017-06-11 00:00:00,-8,Train,-1.9869281045751634,2311371,2.25,-1.3333333333333321,7145,6094,0
6470,0.10842293906810041,2017-06-11 00:00:00,-5,Inferno,0.9000000000000004,2311371,0.2,-2.0,7145,6094,0
6471,-2.5155279503105588,2017-06-11 00:00:00,13,Nuke,5.636363636363637,2310731,,4.666666666666666,6468,7906,1
6472,-2.5155279503105588,2017-06-11 00:00:00,-8,Inferno,13.0,2310731,13.0,7.333333333333334,6468,7906,0
6473,,2017-06-12 00:00:00,5,Nuke,,2311477,,,7955,7978,1
6474,-0.20000000000000018,2017-06-12 00:00:00,6,Cobblestone,-11.666666666666666,2311542,,4.0,7924,7801,1
6475,-0.20000000000000018,2017-06-12 00:00:00,5,Mirage,2.8000000000000007,2311542,6.0,6.0,7924,7801,1
6476,,2017-06-12 00:00:00,-13,Nuke,,2311544,,,7968,7965,0
6477,,2017-06-12 00:00:00,7,Nuke,,2311528,,,7212,7983,1
6478,0.5730994152046787,2017-06-12 00:00:00,-7,Mirage,2.9848484848484844,2311448,8.5,0.6666666666666661,7187,7701,0
6479,0.5730994152046787,2017-06-12 00:00:00,-3,Inferno,0.25,2311448,3.3333333333333335,-3.666666666666666,7187,7701,0
6480,,2017-06-12 00:00:00,-6,Overpass,,2311531,,,7129,7985,0
6481,,2017-06-12 00:00:00,11,Nuke,,2311398,,,6985,7955,1
6482,,2017-06-12 00:00:00,9,Mirage,,2311529,,,7984,7135,1
6483,,2017-06-12 00:00:00,-8,Nuke,,2311421,,,7105,7961,0
6484,,2017-06-12 00:00:00,-14,Overpass,,2311525,,,7972,6010,0
6485,,2017-06-12 00:00:00,12,Inferno,,2311533,,,6468,7985,1
6486,,2017-06-12 00:00:00,12,Train,,2311533,,,6468,7985,1
6487,,2017-06-12 00:00:00,7,Inferno,,2311532,,,7212,7984,1
6488,,2017-06-12 00:00:00,11,Mirage,,2311532,,,7212,7984,1
6489,2.2846153846153845,2017-06-12 00:00:00,14,Mirage,-0.8571428571428577,2311543,4.0,-0.3333333333333339,6248,6342,1
6490,2.2846153846153845,2017-06-12 00:00:00,9,Inferno,14.5,2311543,9.0,2.666666666666667,6248,6342,1
6491,1.0188679245283019,2017-06-12 00:00:00,-4,Nuke,2.208333333333334,2311530,-2.8,-0.6666666666666679,5680,6468,0
6492,-2.6698014629049114,2017-06-13 00:00:00,3,Inferno,-1.2666666666666657,2310734,0.2857142857142857,-9.666666666666668,4791,7517,1
6493,-2.6698014629049114,2017-06-13 00:00:00,-4,Train,0.875,2310734,0.625,-3.666666666666666,4791,7517,0
6494,-5.176630434782608,2017-06-13 00:00:00,-2,Nuke,2.1999999999999993,2311600,,3.666666666666666,7566,6758,0
6495,0.53030303030303,2017-06-13 00:00:00,8,Overpass,-2.773109243697478,2311601,,-3.666666666666666,4688,5195,1
6496,10.333333333333334,2017-06-13 00:00:00,3,Overpass,1.0,2311547,,-1.333333333333334,7713,7649,1
6497,1.0873015873015874,2017-06-13 00:00:00,11,Nuke,10.5,2311478,,-0.3333333333333339,6707,6792,1
6498,1.2211538461538463,2017-06-13 00:00:00,-9,Overpass,-0.75,2311549,,0.6666666666666661,7713,7187,0
6499,,2017-06-13 00:00:00,2,Mirage,,2311594,,,7993,7994,1
6500,0.05288461538461542,2017-06-13 00:00:00,10,Nuke,4.5,2311508,-6.0,-3.0,6707,7217,1
6501,4.163636363636364,2017-06-13 00:00:00,12,Cobblestone,3.5,2310733,-0.6666666666666666,3.0,6010,5680,1
6502,4.163636363636364,2017-06-13 00:00:00,15,Cache,3.571428571428571,2310733,2.5,5.333333333333334,6010,5680,1
6503,-7.0,2017-06-13 00:00:00,7,Cache,7.0,2311569,,-2.333333333333334,6669,6758,1
6504,-7.0,2017-06-13 00:00:00,3,Cobblestone,0.07777777777777928,2311569,7.0,0.0,6669,6758,1
6505,,2017-06-13 00:00:00,-4,Mirage,,2311608,,,7993,5167,0
6506,,2017-06-13 00:00:00,-10,Cobblestone,,2311608,,,7993,5167,0
6507,,2017-06-13 00:00:00,2,Nuke,,2311597,,,7958,7968,1
6508,,2017-06-13 00:00:00,2,Overpass,,2311593,,,5167,7992,1
6509,,2017-06-13 00:00:00,6,Overpass,,2311546,,,7974,6922,1
6510,1.569155446756426,2017-06-13 00:00:00,14,Overpass,-4.34920634920635,2311570,,3.0,6896,6745,1
6511,1.569155446756426,2017-06-13 00:00:00,8,Train,-1.3642857142857139,2311570,14.0,4.666666666666666,6896,6745,1
6512,,2017-06-13 00:00:00,5,Mirage,,2311595,,,7995,7991,1
6513,-3.533799533799534,2017-06-13 00:00:00,-2,Mirage,-1.072727272727274,2311552,4.0,-8.0,7655,6715,0
6514,-3.533799533799534,2017-06-13 00:00:00,-8,Train,-3.5,2311552,2.0,-5.333333333333334,7655,6715,0
6515,,2017-06-13 00:00:00,-8,Train,,2311607,,,7995,6681,0
6516,,2017-06-13 00:00:00,-12,Mirage,,2311607,,,7995,6681,0
6517,,2017-06-13 00:00:00,-7,Mirage,,2311596,,,7812,6681,0
6518,7.565789473684211,2017-06-13 00:00:00,4,Nuke,-3.75,2311548,10.0,0.6666666666666661,5929,7566,1
6519,1.542892156862745,2017-06-13 00:00:00,3,Overpass,-0.875,2311534,2.3333333333333335,0.0,7212,6468,1
6520,1.542892156862745,2017-06-13 00:00:00,4,Train,0.3333333333333339,2311534,2.5,1.0,7212,6468,1
6521,,2017-06-14 00:00:00,3,Overpass,,2311611,,,7996,7955,1
6522,1.348421052631579,2017-06-14 00:00:00,-12,Overpass,2.4000000000000004,2311620,9.0,-4.666666666666667,5680,6922,0
6523,0.4623243933588761,2017-06-14 00:00:00,7,Train,1.1142857142857139,2311619,-0.5,5.0,6715,7491,1
6524,0.4623243933588761,2017-06-14 00:00:00,-6,Cache,-3.166666666666666,2311619,2.0,7.333333333333334,6715,7491,0
6525,0.4623243933588761,2017-06-14 00:00:00,-4,Inferno,-0.6666666666666661,2311619,0.0,4.0,6715,7491,0
6526,,2017-06-14 00:00:00,11,Overpass,,2311599,,,7218,7972,1
6527,-2.1666666666666665,2017-06-14 00:00:00,-4,Overpass,16.333333333333332,2311484,,-7.333333333333333,6792,7924,0
6528,,2017-06-14 00:00:00,7,Mirage,,2311617,,,7567,6108,1
6529,,2017-06-14 00:00:00,13,Overpass,,2311617,,,7567,6108,1
6530,,2017-06-14 00:00:00,2,Overpass,-13.875,2311604,,-2.666666666666668,7454,5195,1
6531,2.166666666666667,2017-06-14 00:00:00,-2,Cobblestone,-4.800000000000001,2311609,,-2.0,6681,5167,0
6532,2.166666666666667,2017-06-14 00:00:00,5,Inferno,15.0,2311609,-2.0,-2.666666666666668,6681,5167,1
6533,2.166666666666667,2017-06-14 00:00:00,-4,Nuke,12.5,2311609,1.5,-1.0,6681,5167,0
6534,,2017-06-14 00:00:00,12,Overpass,-3.5,2311603,,-5.0,5988,6263,1
6535,,2017-06-14 00:00:00,15,Overpass,,2311545,,,6161,7973,1
6536,,2017-06-14 00:00:00,-2,Overpass,,2311485,,,7977,7882,0
6537,,2017-06-14 00:00:00,12,Inferno,,2311616,,,6774,8000,1
6538,,2017-06-14 00:00:00,15,Train,,2311616,,,6774,8000,1
6539,3.980952380952381,2017-06-14 00:00:00,-3,Nuke,1.087301587301587,2311602,,0.6666666666666661,5195,5988,0
6540,-3.835294117647059,2017-06-14 00:00:00,11,Nuke,-2.303571428571429,2311605,,-6.333333333333334,7713,6651,1
6541,-0.7714932126696833,2017-06-14 00:00:00,8,Inferno,5.800000000000001,2311572,,-4.0,6745,6758,1
6542,-0.7714932126696833,2017-06-14 00:00:00,4,Train,-3.0333333333333314,2311572,8.0,-1.333333333333334,6745,6758,1
6543,,2017-06-14 00:00:00,6,Overpass,,2311612,,,7878,7558,1
6544,,2017-06-14 00:00:00,-8,Overpass,8.5,2311482,,-3.333333333333334,7105,7879,0
6545,0.8079710144927537,2017-06-14 00:00:00,-10,Overpass,-1.9000000000000004,2311598,,-5.666666666666666,6161,6468,0
6546,-5.357142857142858,2017-06-14 00:00:00,7,Train,-1.4615384615384617,2311618,-2.8333333333333335,-2.333333333333333,7576,7344,1
6547,-5.357142857142858,2017-06-14 00:00:00,-3,Mirage,-5.184210526315789,2311618,-1.4285714285714286,1.333333333333333,7576,7344,0
6548,-5.357142857142858,2017-06-14 00:00:00,-3,Cache,-4.125,2311618,-1.625,0.0,7576,7344,0
6549,,2017-06-14 00:00:00,-8,Overpass,,2311614,,,4791,7967,0
6550,-1.2852564102564104,2017-06-14 00:00:00,-6,Cache,-2.2380952380952372,2311571,7.0,1.666666666666666,6896,6669,0
6551,-1.2852564102564104,2017-06-14 00:00:00,-2,Nuke,-0.42307692307692335,2311571,0.5,-2.0,6896,6669,0
6552,,2017-06-14 00:00:00,-9,Overpass,,2311483,,,7978,7616,0
6553,3.3789308176100628,2017-06-14 00:00:00,12,Overpass,2.0909090909090917,2311610,5.2,-1.0,6651,6896,1
6554,,2017-06-14 00:00:00,-10,Overpass,,2311606,,,6762,7998,0
6555,,2017-06-15 00:00:00,8,Overpass,,2311626,,,7517,7974,1
6556,,2017-06-15 00:00:00,-15,Overpass,,2311527,,,7971,6468,0
6557,0.6470588235294118,2017-06-15 00:00:00,-3,Overpass,-11.0,2311638,-11.0,-0.6666666666666661,6431,7217,0
6558,0.4991554054054055,2017-06-15 00:00:00,-14,Nuke,8.8,2311556,3.25,-0.6666666666666661,5991,6134,0
6559,0.4991554054054055,2017-06-15 00:00:00,3,Overpass,-13.583333333333334,2311556,-0.2,-1.3333333333333321,5991,6134,1
6560,0.4991554054054055,2017-06-15 00:00:00,7,Cobblestone,-0.04481792717086819,2311556,0.3333333333333333,-2.666666666666666,5991,6134,1
