,Date,End Score Diff,Map,Match ID,Team 1 ID,Team 2 ID,Winner,Recent Matches Score Difference,Past Encounters Score Difference,Common Opponents Average Score difference,Map Score Difference,Winner(predicted),Predicted Probability 0,Predicted Probability 1
39151,2018-02-04 00:00:00,13,Mirage,2319032,6366,7314,1,1.3745750794563456,1.546282954334157,1.6694720327670458,0.0011281829378790781,1,0.19670048475273205,0.803299515247268
39152,2018-02-04 00:00:00,11,Overpass,2319032,6366,7314,1,1.6284544725107202,1.6703280610351072,1.6694720327670458,0.5971191019522055,1,0.1727046492443246,0.8272953507556754
39153,2018-02-06 00:00:00,-6,Mirage,2319137,7253,8068,0,0.18980457853593083,-0.27718011416981475,-1.253563753940765,-0.13379848195347993,0,0.5653685742858132,0.43463142571418684
39154,2018-02-06 00:00:00,3,Train,2319137,7253,8068,1,-0.5718336006271931,-0.43843875288105033,-1.253563753940765,-0.3244171755638498,0,0.6131478191088278,0.3868521808911722
39155,2018-02-06 00:00:00,3,Cache,2319137,7253,8068,1,-0.31795420757281845,-0.3143936461800999,-1.253563753940765,-0.4536785810619558,0,0.5986821026797217,0.40131789732027834
39159,2018-02-07 00:00:00,3,Cobblestone,2319200,4501,8513,1,-0.8257129936815678,-0.1283259861286742,-0.3953070613935417,-0.284910951960449,0,0.5337165272725877,0.4662834727274124
39162,2018-02-04 00:00:00,10,Cache,2319074,7340,7927,1,1.7130809368621784,1.546282954334157,2.3119038140211816,0.781351373150576,1,0.14563672568537434,0.8543632743146257
39163,2018-02-05 00:00:00,-2,Mirage,2319110,8008,7517,0,-0.06407481451844384,-0.3397665089143852,0.08410262264167274,-0.1247089770053444,1,0.47581677833659397,0.524183221663406
39164,2018-02-05 00:00:00,3,Mirage,2319095,7969,8135,1,-0.9103394580330262,1.2113611662415908,-0.04533179079200686,-0.02081405685413256,1,0.4019105234011665,0.5980894765988335
39169,2018-02-07 00:00:00,-12,Mirage,2319176,6855,6651,0,0.020551649833014066,-1.1206868397362777,-0.5707910002903266,-0.2125836996610461,0,0.5841748127333798,0.4158251872666202
39172,2018-02-07 00:00:00,-8,Train,2319179,5579,7339,0,-0.14870127886990173,-1.6168672665400798,-1.6201054076735617,-0.22008375070596775,0,0.6995178244517564,0.3004821755482436
39173,2018-02-04 00:00:00,-6,Train,2319072,6651,4494,0,-0.31795420757281845,-0.6865289662829512,-0.18978639261781288,0.22908461659793186,0,0.5213469033231832,0.47865309667681677
39174,2018-02-04 00:00:00,5,Cobblestone,2319072,6651,4494,1,-0.9103394580330262,-0.7330458812958077,-0.18978639261781288,-0.04704952429899226,0,0.5579769671078345,0.44202303289216555
39175,2018-02-04 00:00:00,3,Overpass,2319072,6651,4494,1,-0.14870127886990217,-0.6149644816477876,-0.18978639261781288,0.3620043251460156,0,0.5046218066150927,0.49537819338490735
39178,2018-02-05 00:00:00,12,Mirage,2319096,6896,7969,1,-0.06407481451844384,0.12751704644203612,-0.20491528460249825,0.05734478843308832,1,0.4573423246511832,0.5426576753488168
39179,2018-02-06 00:00:00,6,Cobblestone,2319138,4688,7367,1,0.18980457853593083,0.38336007901274644,0.1597089643085726,0.49831793389170104,1,0.3862970532807236,0.6137029467192764
39180,2018-02-06 00:00:00,11,Train,2319138,4688,7367,1,0.4436839715903055,0.5043040580461731,0.1597089643085726,-0.09854372201547605,1,0.38727813772536357,0.6127218622746364
39181,2018-02-04 00:00:00,2,Inferno,2319062,8565,6242,1,0.2744310428873892,0.24380933397417714,0.11293333888264734,0.10482631170082175,1,0.4093762771712425,0.5906237228287575
39182,2018-02-04 00:00:00,2,Overpass,2319062,8565,6242,1,0.10517811418447244,0.24380933397417714,0.11293333888264734,0.9504826385130143,1,0.38828887355969777,0.6117111264403022
39184,2018-02-06 00:00:00,-8,Nuke,2319048,8263,6855,0,-1.8412305658990664,-1.2447319464372282,-2.2735462465390173,-2.490970934948778,0,0.8208245394721101,0.17917546052788996
39185,2018-02-06 00:00:00,-4,Overpass,2319040,7898,8513,0,0.5283104359417637,-0.5004613062315256,0.07953183889363752,-0.0960170659170738,1,0.4632800112689299,0.5367199887310701
39186,2018-02-04 00:00:00,4,Cobblestone,2319093,8513,8481,1,-0.23332774322136055,0.6159446540770285,-0.9637515135757364,0.27184343624622975,1,0.4795904270003466,0.5204095729996534
39187,2018-02-04 00:00:00,-9,Mirage,2319093,8513,8481,0,0.2744310428873892,0.6159446540770285,-0.9637515135757364,-0.6282926731586713,1,0.48972646763176875,0.5102735323682313
39188,2018-02-04 00:00:00,4,Inferno,2319093,8513,8481,1,-0.2333277432213601,0.01122475890989506,-0.9637515135757364,-0.05277327647781409,0,0.535817908344822,0.464182091655178
39192,2018-02-07 00:00:00,-4,Train,2319195,7713,6855,0,0.7821898289961384,0.5990294122541716,0.21619447479031556,0.30929393071934147,1,0.3508669331441956,0.6491330668558044
39193,2018-02-07 00:00:00,5,Cobblestone,2319042,8120,4602,1,-0.8257129936815678,-0.03529215610296136,0.42425167272477415,0.03219534492219418,1,0.45205799963207394,0.5479420003679261
39195,2018-02-07 00:00:00,-7,Mirage,2318831,7092,8654,0,-1.1642188510874008,-2.547205566797208,1.6316021659691615,0.8948473538543178,0,0.5296217577701081,0.47037824222989183
39197,2018-02-04 00:00:00,4,Cobblestone,2319058,8645,8361,1,-0.23332774322136055,-0.5004613062315256,-3.0832446773070825,-1.4596378929017342,0,0.7597763305611032,0.2402236694388969
39198,2018-02-04 00:00:00,-9,Mirage,2319058,8645,8361,0,0.105178114184472,0.05774167392275148,-3.0832446773070825,-1.9670316889890496,0,0.7308355223622983,0.2691644776377017
39200,2018-02-04 00:00:00,-14,Mirage,2319078,6737,6652,0,-2.5182422807107323,-1.8029349265915056,-0.5382039482594285,-0.19115340268344544,0,0.7195115726665665,0.2804884273334335
39202,2018-02-04 00:00:00,8,Inferno,2319081,6745,4978,1,1.036069222050513,0.6159446540770285,1.9603242322403112,3.8555608435619586,1,0.15567904529642207,0.8443209547035779
39203,2018-02-06 00:00:00,-4,Train,2319155,7489,7017,0,0.69756336464468,1.0811138042055928,0.6754606697320399,0.4008060260850894,1,0.28866395791250843,0.7113360420874916
39205,2018-02-07 00:00:00,-12,Inferno,2319196,8127,8481,0,-2.1797364233048993,-1.678889819890555,-1.814735584128405,-0.7014084419817794,0,0.7890137997781673,0.21098620022183265
39208,2018-02-04 00:00:00,-2,Mirage,2319079,7187,4468,0,-0.5718336006271931,0.6779672074275037,0.6277117072477509,0.25779061787420376,1,0.36789223159462736,0.6321077684053726
39209,2018-02-05 00:00:00,-12,Inferno,2319038,4602,6134,0,2.3900926516738443,-0.3764161995305751,-0.21218646153127863,-0.07510056634432527,1,0.4019489104199423,0.5980510895800577
39210,2018-02-07 00:00:00,-7,Mirage,2319049,7187,8504,0,0.5283104359417637,-1.6168672665400798,-0.8452743734457484,0.18479598608414857,0,0.6077322745915323,0.3922677254084677
39211,2018-02-07 00:00:00,-4,Inferno,2319049,7187,8504,0,-0.4025806719242768,-1.5238334365143669,-0.8452743734457484,-0.17673880620369223,0,0.6479460932343665,0.35205390676563353
39212,2018-02-07 00:00:00,8,Overpass,2319199,4602,6978,1,-0.7410865293301094,0.32753978099731873,-0.23939611543279055,-0.17069397542186027,1,0.48017023807481074,0.5198297619251893
39216,2018-02-04 00:00:00,-7,Overpass,2319063,6758,6737,0,0.9514427576990547,-0.6865289662829512,-0.21946917480108452,-1.1298319254449787,0,0.5186326309864864,0.4813673690135137
39220,2018-02-04 00:00:00,9,Mirage,2319105,7924,8700,1,0.6129369002932221,0.24380933397417714,1.26355742471095,-0.4541318945579689,1,0.33070857984594304,0.669291420154057
39222,2018-02-05 00:00:00,-5,Cobblestone,2319090,7367,8637,0,-1.2488453154388588,0.4298769940256028,-0.9993724222697672,-0.6681332431573397,0,0.5690093543864668,0.4309906456135332
39223,2018-02-05 00:00:00,-12,Mirage,2319090,7367,8637,0,-1.1642188510874008,-0.3143936461800999,-0.9993724222697672,0.6122201077881372,0,0.5773951871619849,0.4226048128380151
39224,2018-02-07 00:00:00,15,Train,2319217,8135,7017,1,-0.06407481451844384,0.7089784841027413,0.09037208229777874,0.28639369951638094,1,0.3849456876922329,0.6150543123077671
39225,2018-02-07 00:00:00,-2,Overpass,2319177,5929,8120,0,0.18980457853593083,0.5694277390641721,-0.12364840356824498,0.4472778520941185,1,0.39580372883788006,0.6041962711621199
39226,2018-02-07 00:00:00,-4,Cache,2319177,5929,8120,0,0.020551649833014066,0.35544993000503255,-0.12364840356824498,-0.10669702792558709,1,0.4363526016967393,0.5636473983032607
39229,2018-02-04 00:00:00,4,Overpass,2319027,4991,5310,1,-0.4025806719242768,0.2728824058572124,0.6371575293231821,-0.045550770365973776,1,0.39913804812357445,0.6008619518764255
39230,2018-02-04 00:00:00,3,Train,2319027,4991,5310,1,0.2744310428873892,0.28327823156084314,0.6371575293231821,0.14059032016377246,1,0.36651574918439944,0.6334842508156006
39234,2018-02-05 00:00:00,-9,Mirage,2319089,8513,8543,0,-0.5718336006271931,-0.08180907111581778,0.1243930247670251,-0.8155113530636161,1,0.49747167739406106,0.5025283226059389
39235,2018-02-05 00:00:00,-6,Cobblestone,2319089,8513,8543,0,-0.9103394580330262,-0.4260342422109553,0.1243930247670251,0.38746545836265067,1,0.495890065601574,0.504109934398426
39243,2018-02-07 00:00:00,-5,Cache,2319228,8639,8481,0,0.3590575072388471,-1.6168672665400798,-0.3984551437077094,-3.616061526272825,0,0.6993070226113205,0.3006929773886795
39246,2018-02-05 00:00:00,10,Inferno,2318827,8191,8210,1,0.3590575072388476,0.24380933397417714,1.6470987866537177,-0.5209593701402008,1,0.315460281682614,0.684539718317386
39247,2018-02-05 00:00:00,12,Cobblestone,2318827,8191,8210,1,0.7821898289961384,0.98807997417988,1.6470987866537177,0.21053335255234618,1,0.2376342545612382,0.7623657454387618
39250,2018-02-04 00:00:00,-4,Cache,2319034,6855,6896,0,-0.06407481451844384,0.24380933397417714,-0.03508662246103407,0.1630338251047778,1,0.4320789078419497,0.5679210921580503
39257,2018-02-07 00:00:00,-2,Nuke,2319112,7489,7820,0,-0.5718336006271931,0.4298769940256028,-0.025006975500277844,0.412337703268892,1,0.4294776577291509,0.5705223422708491
39258,2018-02-07 00:00:00,5,Mirage,2319112,7489,7820,1,-0.5718336006271931,0.19729241896132071,-0.025006975500277844,-0.23140339131537205,1,0.46839860120217824,0.5316013987978218
39259,2018-02-07 00:00:00,13,Cache,2319112,7489,7820,1,-0.14870127886990217,0.3182363979947474,-0.025006975500277844,-0.5407173313242457,1,0.45287134663027107,0.5471286533697289
39260,2018-02-05 00:00:00,-4,Mirage,2319123,8068,8361,0,-0.2333277432213601,1.1741476342313057,0.6718078948563945,-0.3518281047777619,1,0.33734511417816415,0.6626548858218358
39261,2018-02-05 00:00:00,9,Cache,2319123,8068,8361,1,-0.9103394580330262,0.1507755039484643,0.6718078948563945,-0.6178254584841426,1,0.44446353989630183,0.5555364601036982
39262,2018-02-05 00:00:00,10,Overpass,2319123,8068,8361,1,0.10517811418447244,0.6159446540770285,0.6718078948563945,1.4325067447959643,1,0.3086571870382907,0.6913428129617093
39265,2018-02-05 00:00:00,-4,Cache,2318828,7092,8191,0,-1.756604101547608,2.2905535945398596,0.4645671851459659,0.5634322427797417,1,0.3052280030566418,0.6947719969433582
39266,2018-02-05 00:00:00,10,Inferno,2318828,7092,8191,1,-2.0951099589534405,0.7089784841027413,0.4645671851459659,-0.28340682015386637,1,0.4553650305769906,0.5446349694230094
39267,2018-02-05 00:00:00,8,Cobblestone,2318828,7092,8191,1,-0.14870127886990173,1.050102527530355,0.4645671851459659,-0.4025674843864937,1,0.35893261548672084,0.6410673845132792
39269,2018-02-07 00:00:00,4,Mirage,2319178,4494,8543,1,0.1051781141844729,1.7323506143855825,0.21050087832422856,-0.4272866693240803,1,0.32248356462626127,0.6775164353737387
39271,2018-02-04 00:00:00,5,Cobblestone,2319073,5310,7533,1,-0.48720713627573525,-0.2911351886736717,-0.5905707090064325,-0.27630804972164835,0,0.5470757750246846,0.45292422497531537
39272,2018-02-04 00:00:00,-2,Inferno,2319073,5310,7533,0,-0.23332774322136055,-0.16967435502899103,-0.5905707090064325,-0.16122142169759862,0,0.5239098634328229,0.47609013656717714
39273,2018-02-04 00:00:00,-6,Overpass,2319073,5310,7533,0,-0.06407481451844384,-0.2027530501492445,-0.5905707090064325,-0.2867583913550704,0,0.5238140032873836,0.4761859967126164
39279,2018-02-04 00:00:00,4,Train,2319106,8677,7726,1,-0.14870127886990173,-1.0214507543755174,1.0078631834157716,-0.9733855049847236,1,0.48692659379196035,0.5130734062080397
39280,2018-02-04 00:00:00,-11,Mirage,2319106,8677,7726,0,0.10517811418447244,-0.7485515196334264,1.0078631834157716,-0.26726247209654297,1,0.4325641874847781,0.5674358125152219
39281,2018-02-04 00:00:00,2,Inferno,2319106,8677,7726,1,-1.2488453154388588,-0.9523399092135594,1.0078631834157716,0.8138766164895064,1,0.4653879143734698,0.5346120856265302
39284,2018-02-07 00:00:00,12,Mirage,2319097,8120,7969,1,0.9514427576990547,1.3602152942827312,0.5626325884921556,0.5402493565700782,1,0.2669355083838958,0.7330644916161042
39285,2018-02-06 00:00:00,-3,Mirage,2319136,6896,6134,0,0.7821898289961384,-0.4750884434972402,-0.4845047890691903,-0.07620443293195718,1,0.494466269345618,0.505533730654382
39286,2018-02-06 00:00:00,-2,Cache,2319136,6896,6134,0,-0.06407481451844384,-0.4842815097053147,-0.4845047890691903,-0.22021997577999639,0,0.5342712928470816,0.4657287071529183
39287,2018-02-04 00:00:00,-2,Nuke,2319055,4608,7533,0,0.18980457853593083,-0.580204589110708,-0.2342272537457508,-0.5254308944141647,0,0.5220474480895564,0.4779525519104436
39288,2018-02-04 00:00:00,14,Mirage,2319055,4608,7533,1,-0.4025806719242768,-0.5702366787508102,-0.2342272537457508,-0.1499420061234125,0,0.5324451162206145,0.46755488377938553
39289,2018-02-04 00:00:00,-6,Overpass,2319055,4608,7533,0,0.9514427576990547,-0.23169690837946624,-0.2342272537457508,-0.0758366308454191,1,0.4499956524590726,0.5500043475409274
39290,2018-02-08 00:00:00,-2,Inferno,2319226,6745,7613,0,1.797707401213637,-2.1130476933438813,-0.045385018460021034,0.6870281674676775,0,0.5154882317560052,0.48451176824399483
39292,2018-02-08 00:00:00,-8,Mirage,2319181,7713,8068,0,0.18980457853593083,-0.6333667776968297,-0.5563575523671879,-0.48198564377407305,0,0.5495808199142569,0.45041918008574305
39293,2018-02-09 00:00:00,12,Inferno,2319193,5752,7175,1,-1.1642188510874003,0.9508664421695948,0.11624583796681306,0.11068952890005306,1,0.4141233092775939,0.5858766907224061
39294,2018-02-09 00:00:00,6,Mirage,2319193,5752,7175,1,-0.14870127886990217,1.1431363575560678,0.11624583796681306,0.06746874649439316,1,0.36285002570662905,0.637149974293371
39300,2018-02-08 00:00:00,4,Train,2319188,7532,8068,1,-2.7721216737651067,-1.0586642863858027,-0.5242255865448413,-0.6947191967953193,0,0.6952582875832316,0.3047417124167684
39301,2018-02-08 00:00:00,-2,Cobblestone,2319188,7532,8068,0,-1.1642188510874003,-0.22135981615438707,-0.5242255865448413,-0.20156911110752523,0,0.5613568515990419,0.4386431484009581
39306,2018-02-08 00:00:00,2,Overpass,2319240,7820,8723,1,0.18980457853593083,-0.8725966263343768,0.10014862681788847,0.6967857404693566,1,0.47611578034742763,0.5238842196525724
39307,2018-02-08 00:00:00,-8,Nuke,2319240,7820,8723,0,-0.06407481451844384,-0.3143936461800999,0.10014862681788847,-0.49921392173645823,1,0.48542317295239024,0.5145768270476098
39308,2018-02-08 00:00:00,13,Mirage,2319240,7820,8723,1,-0.9949659223844841,-0.7485515196334264,0.10014862681788847,-0.5793865345381339,0,0.5580476586114749,0.4419523413885252
39310,2018-02-09 00:00:00,-4,Mirage,2319046,7820,7969,0,1.797707401213637,-0.0042808794277237544,-0.36980250419459065,0.25693972528530595,1,0.39920975131007597,0.600790248689924
39315,2018-02-08 00:00:00,6,Inferno,2319236,6855,7613,1,1.882333865565095,-0.2678767311672435,-0.35488796980900106,0.3579349270823494,1,0.4104642043714456,0.5895357956285544
39316,2018-02-09 00:00:00,-14,Mirage,2319116,7217,7879,0,-0.48720713627573525,2.2905535945398596,-1.2020656163496986,-0.7408300151113705,1,0.4185167030665591,0.5814832969334409
39317,2018-02-09 00:00:00,-12,Cobblestone,2319203,5973,5752,0,0.7821898289961384,-0.4553539947039072,-0.32154260423367637,-0.12511426135314715,1,0.48192368996228707,0.5180763100377129
39318,2018-02-09 00:00:00,-5,Mirage,2319203,5973,5752,0,-1.0795923867359425,-0.4837985307045322,-0.32154260423367637,-0.07484876028090352,0,0.5574448266600758,0.4425551733399242
